	gene	pval	qval	log2fc	mean	zero_mean	grad	coef_mle	coef_sd	ll
337	CCNB1	6.315691249114685e-05	0.0001619408012593509	-0.49096188591643575	0.504	False	2.1931755063251655e-08	-0.49096188591643575	0.12271917137793129	-3136.1086294877173
338	SV2C	2.220446049250313e-16	2.2657612747452174e-15	1.0073024002489546	0.2882	False	2.814309253217846e-08	1.0073024002489546	0.12184468630177575	-2531.5016181719534
339	IQGAP2	2.7711166694643907e-12	1.8231030720160464e-11	-0.5474180612577286	0.5382	False	6.563117781184873e-08	-0.5474180612577286	0.07832718917404806	-4392.332158743862
340	OTP	0.34314395710558965	0.3944183415006778	-0.5885234738012185	0.0136	False	1.0182094621913675e-09	-0.5885234738012185	0.6208240081885407	-188.37702154005788
341	HOMER1	0.2840759496011689	0.33578717446946676	-0.0589974945690077	0.5788	False	2.588697075079374e-10	-0.0589974945690077	0.055075670431333185	-5110.442065161925
342	SERINC5	0.0	0.0	0.6611693240835466	0.4206	False	5.662443937561604e-10	0.6611693240835466	0.07753306859084387	-3888.869459723165
343	EDIL3	0.0	0.0	-0.9367235980261723	0.4564	False	2.131439700923826e-09	-0.9367235980261723	0.10605117987592148	-3397.0838409044454
344	LINC02144	0.018885772230707865	0.029189756152562387	-0.22550158600126055	0.2636	False	1.7949272521016057e-09	-0.22550158600126055	0.09604893773030625	-2873.91463449528
345	AC114971.1	0.5261163850612895	0.5756196773099448	-0.06173312382669781	0.2552	False	1.108000321128899e-09	-0.06173312382669781	0.0973792274901928	-2803.539747139898
346	MEF2C	0.06621791265933008	0.0918417651308323	-0.1218524909148052	0.5912	False	1.9261430340233863e-08	-0.1218524909148052	0.06633429135929227	-4913.711442707508
347	ADGRV1	0.7574643743785143	0.790672624612228	0.021493109712682524	2.1788	False	8.85106733063981e-08	0.021493109712682524	0.06959928541982431	-8076.1917856724895
348	AC114316.1	0.9857836473214661	0.9887498970125036	0.002579840918323821	0.3638	False	2.477680465804216e-08	0.002579840918323821	0.14478441592545774	-2498.250740722477
349	AC124854.1	0.005086833971731153	0.00890864093122794	-0.6484317265546279	0.0322	False	1.931533101084265e-09	-0.6484317265546279	0.23146017798388363	-619.7508330110696
350	NR2F1	5.284661597215745e-13	3.695567550500521e-12	-0.35524894950528324	2.164	False	3.998775516007054e-08	-0.35524894950528324	0.04921879672714839	-9353.157107799803
351	SLCO6A1	7.802869461670525e-12	4.8465027712239285e-11	-1.578145478760923	0.0742	False	2.7195440942734406e-09	-1.578145478760923	0.23065148946538627	-908.5032716188496
352	LINC02163	0.16946518308582714	0.21130322080527075	-0.6808306483457737	0.0764	False	6.721459321048541e-09	-0.6808306483457737	0.49553723275772155	-445.8907633732552
353	LINC01950	0.24261093527336763	0.29055201829145827	-0.3327626175631776	0.022	False	4.5213460940878024e-10	-0.3327626175631776	0.28478109709027183	-447.7634590316092
354	EFNA5	0.669971601500261	0.7119783225295017	-0.028329636403618765	1.7746	False	1.071850245179403e-08	-0.028329636403618765	0.06647231731876675	-7746.132524771172
355	EPB41L4A	1.4119283797686677e-06	4.770028310029283e-06	-0.417030129511234	0.412	False	1.8830515323767904e-08	-0.417030129511234	0.08646133740806075	-3703.7536925828786
356	LINC02147	0.006612989290566196	0.011304255197549053	-1.6967512211687699	0.0088	False	2.1790505662002554e-09	-1.6967512211687699	0.6247864973510083	-159.29935862830888
357	PRR16	8.881784197001252e-16	8.707631565687503e-15	-1.350051422286857	0.1972	False	9.95595991641618e-10	-1.350051422286857	0.1676937783485358	-1713.9413205407955
358	LINC01170	0.8717689799958919	0.8895601836692775	-0.030779994969200586	0.0892	False	4.564888663211031e-10	-0.030779994969200586	0.1906922067280839	-1143.8386944312808
359	LINC02240	0.01446026776139031	0.022916430683661348	0.4100892946991804	0.0786	False	6.999940813268935e-11	0.4100892946991804	0.16768305241064213	-1166.1969181540169
360	FBN2	1.1686207557204398e-11	7.125736315368535e-11	0.9032473517272803	0.1838	False	3.1131452293997607e-09	0.9032473517272803	0.13314302914594534	-1975.6218346514404
361	SLC27A6	0.0003848598358504596	0.0008366518170662164	0.8512724854094232	0.0332	False	1.8406942911951968e-10	0.8512724854094232	0.23977791973100587	-604.2650566668605
362	CHSY3	0.21661132796398808	0.26287782519901465	0.17017329829419658	0.1896	False	2.248245740204546e-08	0.17017329829419658	0.13772644516942462	-2003.09237236028
363	FSTL4	0.0019670642320510634	0.0037184579055785697	0.4507717851561532	0.175	False	4.711432410857666e-10	0.4507717851561532	0.14563761247266807	-1851.50421995385
364	NEUROG1	0.011298220478458632	0.01819359175275142	-0.7003683146279197	0.0888	False	2.823113028258689e-09	-0.7003683146279197	0.27646075354516225	-827.5860453558814
365	SPOCK1	0.8993998588881451	0.9149540782178486	-0.013525965015420709	0.2638	False	3.1528766966493206e-09	-0.013525965015420709	0.10699270199121151	-2707.0978841320925
366	CDC25C	0.031931254539902865	0.047339409212895325	-0.35651910501887735	0.1834	False	1.214117437992046e-09	-0.35651910501887735	0.1661884433615233	-1736.2566595064711
367	EGR1	2.220446049250313e-16	2.2657612747452174e-15	-0.5073436955001092	1.7456	False	7.16558197312008e-09	-0.5073436955001092	0.06163035145600159	-7907.315753170912
368	AC005753.2	0.1356480191407532	0.17435478038657223	-0.14022866349408844	0.2158	False	1.0660128006761972e-08	-0.14022866349408844	0.09397475438051356	-2633.4654693777507
369	KCTD16	0.47010156197995556	0.518303816956952	-0.06929480323199129	0.4524	False	8.347351038280882e-08	-0.06929480323199129	0.09593448433118362	-3655.5051416143447
370	PPP2R2B	0.14709394437661216	0.1873808208619263	-0.09500771906790353	1.8676	False	2.0381108193474422e-09	-0.09500771906790353	0.06552830530857168	-7928.123772772967
371	STK32A	0.9719388841600389	0.9778057184708642	0.0042445214511046886	0.166	False	2.2328193380327654e-11	0.0042445214511046886	0.12066305014710221	-2037.0971290572534
372	CD74	0.031755527738171585	0.04718503378628764	-0.7159219681570437	0.0162	False	3.0274396370065514e-10	-0.7159219681570437	0.33337857048051295	-345.4866311956224
373	SPARC	2.9030111647898593e-12	1.8850721849284802e-11	0.5080419826474571	0.7208	False	8.178870565889174e-09	0.5080419826474571	0.07276092858386063	-5133.036365865949
374	GLRA1	0.4005484539899751	0.45208629118507343	0.2360868463191898	0.0184	False	2.2970155373835954e-09	0.2360868463191898	0.28084108594120755	-403.7486028166035
375	LINC01470	0.10515388258162606	0.13909243727728315	0.3479263280747259	0.0444	False	7.025890520172273e-11	0.3479263280747259	0.21472095299688648	-751.9312964356042
376	SGCD	4.341360382298376e-09	1.9381073135260607e-08	-0.5975238885056279	0.7986	False	3.0765282126150335e-09	-0.5975238885056279	0.10178186139045282	-4397.051127955369
377	EBF1	0.0	0.0	1.5084991435620747	1.6336	False	1.6981423169946868e-08	1.5084991435620747	0.11968315239155543	-4620.293346986319
378	PTTG1	4.5606407539366955e-11	2.5766331943145175e-10	-0.5388552153114929	1.1492	False	2.9950212692982398e-09	-0.5388552153114929	0.08183548558409635	-5655.296806330452
379	GABRB2	0.3183409502913408	0.3705948198967879	-0.12159149811623728	0.226	False	4.5200246321291935e-09	-0.12159149811623728	0.12185067557361733	-2338.5972679235165
380	AC109466.1	0.0017004052976672401	0.003257481413155632	0.5063324854616773	0.3338	False	6.141561992156493e-09	0.5063324854616773	0.16134945574683432	-2210.0913428315253
381	AC008415.1	0.2767138936839286	0.3278600636065505	0.2405370234725912	0.1488	False	3.772754630078645e-08	0.2405370234725912	0.22113650455176906	-1252.8840604640272
382	TENM2	1.5872999943322696e-06	5.308695633218293e-06	-0.34058863659913746	2.0512	False	7.439280817963392e-09	-0.34058863659913746	0.07095716678321845	-7820.745037533193
383	SLIT3	0.0	0.0	1.147873708090335	0.4354	False	1.08311908348139e-09	1.147873708090335	0.12746313136198933	-2857.953768950806
384	NSG2	0.41809703366404194	0.46767006002689254	-0.045097110316184144	1.5726	False	4.893644505429068e-08	-0.045097110316184144	0.05569420832908922	-7998.215541335729
385	LINC01411	0.08344961565321429	0.11276975088272202	-0.48783199290750834	0.037	False	1.546224198960139e-08	-0.48783199290750834	0.2818189471723738	-573.0234893534047
386	MXD3	0.05450891755368836	0.0772080985179722	-0.24112216664781513	0.1744	False	7.1269807448592904e-09	-0.24112216664781513	0.12540352874783733	-2036.9394494558883
387	TUBB2A	2.7833865534399038e-05	7.584159546157776e-05	-0.16238167555396293	5.3974	False	5.676873588467603e-09	-0.16238167555396293	0.03874993914358276	-13612.689449479332
388	SLC22A23	0.0	0.0	-0.5496685137703564	1.234	False	1.7265155496214963e-10	-0.5496685137703564	0.053717272932197184	-7208.94141360255
389	NRN1	1.7541523789077473e-14	1.5122003266446098e-13	-0.641141495996657	0.6946	False	1.5427575511472598e-08	-0.641141495996657	0.08361405604422698	-4706.669961668715
390	TFAP2A	0.7617512427385631	0.7943182927409418	0.1237576613452699	0.0158	False	2.3272467876353509e-10	0.1237576613452699	0.408196075541998	-289.0466434563068
391	MYLIP	0.0010127547354319422	0.0020295686080800445	0.3851997321164916	0.0902	False	5.3065092639137394e-09	0.3851997321164916	0.11719029600738934	-1493.8244301488319
392	MIR548A1HG	0.00012636253741749037	0.0003059625603329065	2.4763531749139767	0.009	False	6.647167509304638e-11	2.4763531749139767	0.645986841445379	-163.97508546129933
393	AL022068.1	1.0890407291519466e-06	3.7295915381915983e-06	-0.3675463639747312	0.6814	False	1.5844194272855043e-08	-0.3675463639747312	0.0753968077864368	-4931.055124460025
394	ID4	0.0	0.0	-0.7846402977249264	4.992	False	3.1042643553811096e-08	-0.7846402977249264	0.04563274025984878	-12523.586457741621
395	CASC15	0.9506644665742192	0.9602671379537568	-0.0030647392899817013	3.8486	False	1.7814718834085913e-08	-0.0030647392899817013	0.049533241130337136	-11499.172213179907
396	PRL	0.0008657586698448405	0.0017454811892033074	2.54697074212793	0.0072	False	1.0774050965523728e-09	2.54697074212793	0.764656926348219	-124.43654153804457
397	SCGN	0.11397213885708979	0.1491781922213217	0.3698633069513112	0.0764	False	4.37445828601335e-09	0.3698633069513112	0.23400352996659585	-904.183673041512
398	HIST1H1C	0.0002747601143691103	0.0006146758710718351	0.32549481674659114	0.3478	False	5.329627043872964e-08	0.32549481674659114	0.08947073639576836	-3342.3149751869955
399	HIST1H4C	0.0	0.0	-0.8047822529691626	1.8748	False	2.3488288684500904e-08	-0.8047822529691626	0.07249339932771173	-7083.065992954649
400	HIST1H3D	2.589040093425865e-13	1.889810287172164e-12	-1.7798851214119797	0.0536	False	9.04588699134068e-11	-1.7798851214119797	0.24334474561179756	-777.9359991191363
401	HIST1H1B	9.963626843578766e-06	2.930478483405519e-05	-1.0883732641927648	0.0418	False	1.8522701690323885e-09	-1.0883732641927648	0.2463519251157764	-673.9934630910074
402	HLA-B	0.038244786054940416	0.05566926645551734	0.24106575042421552	0.161	False	1.148102099927939e-09	0.24106575042421552	0.11633203614722372	-2038.7728319951225
403	ATP6V1G2	3.0618272440108285e-05	8.234932744850328e-05	-0.25510180859417475	0.3882	False	1.7535022516840445e-10	-0.25510180859417475	0.06119283211604973	-4061.905919244747
404	HSPA1A	2.6974298350523895e-09	1.254618527931344e-08	0.516913866452103	0.331	False	2.624166369892057e-10	0.516913866452103	0.08689050552355926	-3279.743242954663
405	HSPA1B	0.001873006141331679	0.0035540913497754817	0.27989649932407384	0.2174	False	2.3046355580458312e-08	0.27989649932407384	0.09000861432357009	-2649.629882918156
406	HLA-DRB1	0.008774753371670663	0.01464900395938341	-0.8107003744843342	0.026	False	2.152773389121898e-10	-0.8107003744843342	0.3093440989313599	-450.9068937377606
407	KIFC1	4.8886820671611986e-06	1.5182242444599994e-05	-0.5990538456477374	0.2148	False	1.887333079022002e-08	-0.5990538456477374	0.13109807804287738	-2181.6077290585313
408	CDKN1A	3.481829307161455e-05	9.249274874265263e-05	0.4897230773612543	0.23	False	3.305434632623242e-09	0.4897230773612543	0.11830713402841303	-2385.520362982202
409	MDGA1	0.14909757407122326	0.1894505388452646	-0.1367251350225149	0.186	False	3.3045119965457897e-09	-0.1367251350225149	0.09476858535664498	-2423.4764814705686
410	RCAN2	0.2887198814836751	0.34027287873570405	-0.08992955472690356	0.301	False	1.51844538118822e-08	-0.08992955472690356	0.084764511220587	-3235.53377895855
411	PTCHD4	0.5629434150687738	0.6105676953023577	0.0558816924316137	0.5412	False	1.9620041387817295e-09	0.0558816924316137	0.09660172764972781	-3950.0822486346406
412	AL353138.1	0.23282586076436207	0.27983877495716597	0.126707341968984	0.4292	False	6.972386699011795e-10	0.126707341968984	0.1061991132687479	-3384.0963610411345
413	TFAP2B	0.07188035707023777	0.09860131285354976	1.136462122887446	0.014	False	6.111773512642444e-10	1.136462122887446	0.6314116476245623	-182.711014659828
414	KHDRBS2	0.2120415991736928	0.25764471345527684	-0.085038857413	1.1328	False	2.705122819602113e-08	-0.085038857413	0.06814168184496715	-6416.1289236951325
415	RIMS1	4.769742378840647e-10	2.408960797394266e-09	-0.37839505931483514	0.7642	False	2.658824686031912e-08	-0.37839505931483514	0.06077172412270038	-5678.898936263583
416	KCNQ5	0.36813042852470845	0.4197610359460758	-0.19366638030524766	0.1532	False	1.1335464078859882e-09	-0.19366638030524766	0.21518943977369323	-1293.8700752112718
417	AL357507.1	0.006451479987287234	0.01106600340872596	0.9748207713310302	0.088	False	2.960247253169096e-09	0.9748207713310302	0.3578760246571835	-625.458529234828
418	COL12A1	0.0036432674061639414	0.00657872542400282	1.01129897993344	0.0128	False	9.217618981246633e-10	1.01129897993344	0.347823870635859	-292.43720878802367
419	TTK	2.3002137862437877e-05	6.336677097090324e-05	-0.6275528177069536	0.1276	False	1.4940969963417314e-08	-0.6275528177069536	0.14823290680063306	-1590.9505039670198
420	TPBG	0.0	0.0	2.083266382123088	1.2622	False	3.645789017533912e-08	2.083266382123088	0.10333440784831137	-4645.261628076404
421	SNAP91	0.04885547132936008	0.06939697632011375	-0.09549647946849137	1.2952	False	3.317333902581505e-08	-0.09549647946849137	0.04847904164275673	-7654.0362332416325
422	EPHA7	0.4163049672197805	0.46723340877640906	-0.04653005588495976	1.2042	False	8.690148951408516e-08	-0.04653005588495976	0.05724321339415441	-7058.280659053862
423	AL591519.1	2.1738166822160565e-13	1.610234579419301e-12	-0.6625081281579703	0.4422	False	3.9774687975142856e-08	-0.6625081281579703	0.0902882691949619	-3729.9370481103574
424	MMS22L	2.71203060009384e-11	1.5953121177022587e-10	-0.5074271162857391	0.6266	False	3.7331389529104976e-10	-0.5074271162857391	0.07617406482391383	-4748.694294686443
425	AL589740.1	8.826090969193956e-10	4.413045484596978e-09	-0.4733020103413485	3.03	False	1.0539940723398389e-07	-0.4733020103413485	0.07721945814971583	-8469.4336506018
426	GRIK2	0.00016496215936512293	0.00038452717800727956	-0.3079310798221002	1.1086	False	7.113593668502948e-08	-0.3079310798221002	0.08173588411803648	-5742.670743343543
427	CRYBG1	0.8136492546972209	0.8388136646363102	0.03585945373142563	0.1344	False	3.876402505890996e-09	0.03585945373142563	0.15212675015371874	-1599.5210909188763
428	LAMA4	0.01800461389440855	0.027957474991317625	0.3251010976667008	0.1048	False	4.065421021286209e-09	0.3251010976667008	0.137433060899079	-1508.9811325979383
429	HS3ST5	0.6362020011679326	0.6782537325884143	0.057267920076437856	0.2398	False	4.264194497406737e-10	0.057267920076437856	0.12106981644391851	-2389.8349189495743
430	FABP7	0.0	0.0	-0.7302919084399961	3.0548	False	8.329157124026882e-10	-0.7302919084399961	0.05668896225689323	-9842.967012854057
431	NKAIN2	3.6017671734001055e-08	1.482208713333377e-07	0.45905354733671533	2.1384	False	1.2881165734751896e-07	0.45905354733671533	0.08332274791160095	-7184.494588928148
432	RSPO3	2.486214167873868e-08	1.035922569947445e-07	0.7041085978538913	0.8396	False	5.053877365342587e-08	0.7041085978538913	0.1263148626797638	-3805.31895122572
433	PTPRK	0.4562497555601581	0.504143376309567	0.04219519654031858	1.3336	False	6.164956245408384e-10	0.04219519654031858	0.05663508563252025	-7410.361115027362
434	SAMD3	0.0	0.0	-0.9997542663926362	0.4894	False	1.1699706961551055e-09	-0.9997542663926362	0.10616622875694073	-3499.676735292515
435	CCN2	0.4744200471232729	0.5224890386820186	-0.10356258588185359	0.3454	False	2.3214550058520133e-09	-0.10356258588185359	0.14478083669448863	-2448.506030697311
436	MOXD1	0.4353152486032936	0.4847608559056722	0.08517166735008083	0.407	False	4.5657283286926194e-09	0.08517166735008083	0.10917646063356064	-3233.922393968437
437	OLIG3	0.007098186815533758	0.012030825111074167	1.2885097525179252	0.0132	False	5.384965223967364e-10	1.2885097525179252	0.4786080666690409	-229.64898995968002
438	ARFGEF3	2.8871434073485247e-05	7.824236876283265e-05	0.29329558095421826	0.4362	False	8.712781664998686e-09	0.29329558095421826	0.07012966183101135	-4153.463075343342
439	SAMD5	0.6959972589636287	0.7341743238012962	0.032773295418865825	0.7334	False	1.703823001471699e-09	0.032773295418865825	0.08387721717648593	-4851.956542820234
440	AL033504.1	0.19970337177820463	0.24503481199779711	-0.12089938166874786	0.5396	False	3.3242262850285974e-09	-0.12089938166874786	0.09427608592488022	-4001.6132149179084
441	SASH1	0.011157733142023396	0.018025417030732467	-0.1866465797095826	0.5484	False	6.442508740045483e-10	-0.1866465797095826	0.07354893633291994	-4572.180776717984
442	VIP	0.254034499690575	0.30386901876863043	0.3559961851368832	0.0388	False	1.7213240066284857e-09	0.3559961851368832	0.3121118249879231	-541.0202128061516
443	AL589693.1	0.7091622188319215	0.7464865461388648	0.0631330395288356	0.1304	False	8.175098120344377e-09	0.0631330395288356	0.16926587744571076	-1477.1327462337226
444	SMOC2	0.1576444714520251	0.1982949326440567	0.3587960003116294	0.0268	False	1.3616833451601392e-10	0.3587960003116294	0.2539181050784099	-528.1074846495405
445	DLL1	0.32079736892381616	0.37302019642304207	-0.08027861699108933	0.4204	False	1.431651066768902e-09	-0.08027861699108933	0.08085913371159734	-3856.8172789528876
446	SDK1	0.0001644144565733363	0.0003841459265732157	-0.19165534546814436	2.5128	False	7.545218711369979e-10	-0.19165534546814436	0.05086094866506064	-9795.902786478267
447	KDELR2	0.00024136700467947136	0.0005498109446001626	0.1706669668425223	0.9078	False	1.5931308933109867e-10	0.1706669668425223	0.04648742583792429	-6539.646992487424
448	NXPH1	4.399795732190626e-06	1.3749361663095705e-05	-0.6626823559714966	0.4364	False	1.1550867780735218e-10	-0.6626823559714966	0.14432670251675037	-2688.196145855851
449	AC004852.2	0.7346464035906726	0.771548051966523	0.06980693526440516	0.207	False	1.5546276441440188e-08	0.06980693526440516	0.20594973798275684	-1522.995819539022
450	THSD7A	8.273196291597174e-06	2.469610833312589e-05	0.3146155491615121	1.1528	False	9.098817167659374e-09	0.3146155491615121	0.07057341675662325	-6278.262401329131
451	AC011287.1	0.0015806244010263537	0.0030396623096660648	0.8216033626867698	0.058	False	4.266116965919581e-09	0.8216033626867698	0.26004560005325583	-729.0709456825138
452	DGKB	2.119125465771532e-06	6.970807453195829e-06	-0.48283600048149616	0.3832	False	1.27915916812727e-08	-0.48283600048149616	0.10182720932009637	-3279.307447616746
453	TWIST1	0.536672481034886	0.5858869880293515	0.3127048931113631	0.0196	False	1.6793188542616607e-10	0.3127048931113631	0.5061156551214626	-258.7009197711639
454	AC007091.1	1.792669062061769e-05	5.078382612073001e-05	0.8289774231394852	0.0678	False	2.540919884635312e-09	0.8289774231394852	0.19326802819073455	-988.6189663236344
455	SP8	2.508421692581919e-09	1.1721596694308034e-08	0.4081841693372856	0.4564	False	2.007319992538222e-09	0.4081841693372856	0.06847685929023427	-4275.71273293977
456	NPY	0.0	0.0	1.6847012238407602	0.1174	False	6.600935105660622e-09	1.6847012238407602	0.19811655005388595	-1173.2730046212316
457	CREB5	4.442646250879534e-11	2.5242308243633715e-10	-0.4336230189664758	3.1894	False	3.979420571715297e-08	-0.4336230189664758	0.06581504283963478	-9463.101949360504
458	NEUROD6	2.8690383402363295e-12	1.8751884576708037e-11	-1.352288221575117	0.18	False	3.5877931509352117e-10	-1.352288221575117	0.19362675236891908	-1473.8530185861277
459	PPP1R17	0.0006342857038106331	0.001305114616894307	-0.46895108076227626	0.1302	False	1.664500538696209e-08	-0.46895108076227626	0.1372601370197573	-1685.589490346997
460	EEPD1	0.0048301048581587125	0.008518703453542704	-0.2869051827045543	0.1808	False	1.6489439203076198e-10	-0.2869051827045543	0.1018061685130895	-2321.3220955685442
461	ANLN	0.06780865391277802	0.09378790306055051	-0.2383711332759254	0.1662	False	3.5779522938150787e-09	-0.2383711332759254	0.13052303959254694	-1959.1406191134072
462	POU6F2	0.0	0.0	-0.9118871984173085	0.6596	False	7.464016985037069e-10	-0.9118871984173085	0.08778832368440592	-4438.043411802691
463	GLI3	1.2367884494324244e-13	9.513757303326342e-13	-0.4441106194600163	2.7794	False	8.701732667704971e-08	-0.4441106194600163	0.05991227403788965	-9497.249759957105
464	AC005537.1	0.7890699034881885	0.8168425501948121	0.07356791682141511	0.0212	False	1.3641597140717082e-09	0.07356791682141511	0.2750011393766357	-445.67559349800564
465	VWC2	0.004955726709491515	0.008694257385072833	-0.5645702327787252	0.1028	False	2.3383706807364457e-09	-0.5645702327787252	0.2009219965573382	-1158.8684790522823
466	HSPB1	2.220446049250313e-16	2.2657612747452174e-15	0.49335588839858563	0.8612	False	2.884751158691233e-09	0.49335588839858563	0.05999240645863431	-5977.3246869390405
467	SEMA3C	0.001287859791447854	0.002540157379581566	0.3441741019621469	0.4422	False	1.9685056643837954e-09	0.3441741019621469	0.10693048771735965	-3359.055207193898
468	CACNA2D1	2.2283064282646592e-11	1.3221245268873402e-10	-0.4871987475037616	2.7386	False	9.591669285478432e-09	-0.4871987475037616	0.07282249487581552	-8489.420333813856
469	SEMA3E	0.28038915837366063	0.33182148919959836	-0.19990712898601598	0.1262	False	2.552298280384128e-09	-0.19990712898601598	0.1851942699361928	-1357.3746986695328
470	SEMA3A	0.5669715651639176	0.6136055900042398	0.035376915937956534	0.9826	False	4.830469123496828e-08	0.035376915937956534	0.061791871778464555	-6332.325314478847
471	GRM3	0.0	0.0	-0.6750128314642789	0.3962	False	7.123324385019521e-10	-0.6750128314642789	0.07568920664728801	-3843.9138074733587
472	CROT	1.5408945279515862e-05	4.390012900146969e-05	-0.31666613178386366	0.3506	False	3.2427104361132387e-10	-0.31666613178386366	0.07325554621223086	-3675.3848971654875
473	ZNF804B	0.27064377188697897	0.3221949665321178	0.2519939813318354	0.3112	False	1.2876124319542714e-09	0.2519939813318354	0.2287566039661947	-1571.312325079899
474	CDK6	0.20735405177252497	0.25348906084660755	-0.11000598828900472	0.5496	False	1.041545199866878e-08	-0.11000598828900472	0.08724578428437924	-4204.078154929336
475	GNGT1	1.2918265235306592e-07	4.911887922169807e-07	-1.7861962815206973	0.0428	False	4.5560652748612154e-10	-1.7861962815206973	0.3382946381271621	-525.2976418795631
476	COL1A2	1.084346915258827e-05	3.1613612689761715e-05	1.0916835095210884	0.0642	False	1.5004312264064318e-09	1.0916835095210884	0.24813065121435687	-761.3360595560383
477	DLX6-AS1	5.431994734017564e-07	1.9469515175690193e-06	0.4380418096782834	3.5432	False	5.465161418537478e-08	0.4380418096782834	0.08742669589906606	-8234.130060390546
478	DLX5	2.4846764423713807e-08	1.035922569947445e-07	0.45302178759589773	1.0198	False	1.8475678642326797e-09	0.45302178759589773	0.08126911002230339	-5605.79840697182
479	TAC1	0.019808525995185455	0.030381174839241496	0.3782787708272831	0.312	False	1.750472031134126e-08	0.3782787708272831	0.16235453460391738	-2104.5835390088923
480	NPTX2	0.10719460247658286	0.14141768136752356	-0.23585503633689592	0.081	False	1.037491167729175e-08	-0.23585503633689592	0.14640908203015354	-1286.098914197607
481	RELN	0.000538502620651693	0.001121880459691027	0.5375165015262698	0.8894	False	4.4537962561805904e-08	0.5375165015262698	0.15531410503923387	-3099.561995083547
482	LHFPL3	0.0	0.0	1.0714824282211521	0.3438	False	7.789084143330905e-09	1.0714824282211521	0.10649115595731252	-2961.442637716165
483	LAMB1	0.42350199809891365	0.472658480021109	-0.08957226852061453	0.1162	False	2.492258059789976e-09	-0.08957226852061453	0.11191491327258511	-1757.4196460734563
484	AC073114.1	2.220446049250313e-16	2.2657612747452174e-15	2.2534498927023177	0.7472	False	8.020210499517238e-09	2.2534498927023177	0.272741252562149	-1459.7165691047803
485	DOCK4	0.6707631095510738	0.7120627489926473	0.021174049777732285	1.2558	False	1.83714196150404e-08	0.021174049777732285	0.04980946626267115	-7504.55348471556
486	FOXP2	3.3859581805018024e-12	2.170486013142181e-11	0.7961041902896239	1.104	False	1.1779661973501444e-07	0.7961041902896239	0.11437139388527724	-4448.279939830721
487	MDFIC	0.6189565113927562	0.6626943376796105	0.056610241657467225	0.1342	False	7.850235766216491e-09	0.056610241657467225	0.11382837587360005	-1891.8802202078004
488	KCND2	0.8512387584906718	0.8705229549291605	0.02009989324089905	0.823	False	3.3592059243106905e-09	0.02009989324089905	0.10717765532831673	-4323.171629467444
489	FEZF1	0.0	0.0	-1.1821044234754556	0.3302	False	1.73855130003453e-10	-1.1821044234754556	0.09351631657026119	-3163.8486856401387
490	CADPS2	0.0002743039601553754	0.0006146758710718351	0.342660218402226	0.3648	False	2.155533401091619e-10	0.342660218402226	0.09417801418882547	-3336.571255900155
491	AC006148.1	0.06439827802234732	0.08969119501719683	-0.34375481021735105	0.0828	False	1.3447943001490739e-11	-0.34375481021735105	0.18587244228804944	-1126.5235280164814
492	GRM8	0.002395911353388902	0.004478338978297013	0.3562010034893237	0.4884	False	9.607321863678293e-08	0.3562010034893237	0.11731855277192742	-3307.296881289454
493	AUXG01000058.1	0.008670622441502518	0.014499368631275114	-0.1753484287754775	1.1144	False	4.627247247567245e-08	-0.1753484287754775	0.06680512573546964	-6413.301365256041
494	LINC00513	0.25628040409389197	0.30618925220297727	-0.17714026712446299	0.0668	False	1.950321746588962e-09	-0.17714026712446299	0.15603957260890833	-1127.4972011897723
495	PLXNA4	0.0015744687803547208	0.0030336585363289416	-0.2928847120672041	0.573	False	5.269855736535481e-10	-0.2928847120672041	0.09266756669315955	-4112.795692479574
496	AC009264.1	0.0	0.0	-1.5930870587591215	0.208	False	1.003594245728434e-09	-1.5930870587591215	0.1778436565554592	-1663.45159303607
497	CHRM2	0.0003881015700757384	0.0008400466884756243	-0.571470685418499	0.143	False	1.72797560993726e-08	-0.571470685418499	0.16106634738187722	-1585.4023917702168
498	PTN	0.0	0.0	0.6001156938098742	2.1274	False	1.3386372396305832e-07	0.6001156938098742	0.062378957836046696	-8283.311515978416
499	CNTNAP2	0.07131870445928201	0.09796525337813464	0.0954329018416264	9.0696	False	1.3405998281983447e-07	0.0954329018416264	0.05291706673451563	-14420.476501832814
500	DPP6	0.0	0.0	-1.1799062759454493	0.729	False	6.220695377866215e-08	-1.1799062759454493	0.09251502008924221	-4436.255589214583
501	PTPRN2	0.000256491689002214	0.0005802979389190362	-0.19015285539363164	1.5678	False	4.958742937757646e-08	-0.19015285539363164	0.05201559298653475	-8129.174742658511
502	DLGAP2	0.06452361422297526	0.08974077082472219	0.1467349182318081	0.6836	False	2.9674661619716853e-08	0.1467349182318081	0.07937862403255698	-4856.352976059278
503	CSMD1	0.00027087576066819885	0.0006087095745352783	-0.361807311991245	1.8662	False	4.7602713445080924e-08	-0.361807311991245	0.09935204691200676	-6046.683748571799
504	ANGPT2	5.070617919544773e-06	1.569850749085069e-05	-0.3564080418757838	0.2594	False	1.1300275610057766e-08	-0.3564080418757838	0.07812805469053845	-3087.9306448299612
505	AC068587.4	0.5704893814241587	0.6167452772153067	-0.03133032847113805	1.4162	False	2.264818915071614e-09	-0.03133032847113805	0.05522408175953294	-7646.1875172563605
506	DLC1	0.7438101366731524	0.7788587818567041	0.07385204809197314	0.0798	False	7.700195488587558e-09	0.07385204809197314	0.22597721080236746	-944.0416955578864
